GRID_ID,WKT
AJS-3207,"MultiPolygon (((-4.43990085 50.9049003, -4.44125421 50.90329801, -4.44412537 50.90323791, -4.44564337 50.9047801, -4.44429012 50.90638245, -4.44141877 50.90644255, -4.43990085 50.9049003)))"
AKG-3200,"MultiPolygon (((-4.38072651 50.92815761, -4.38208259 50.92655598, -4.3849553 50.92649733, -4.38647212 50.9280403, -4.38511619 50.92964197, -4.38224328 50.92970062, -4.38072651 50.92815761)))"
ALA-3211,"MultiPolygon (((-4.29283599 50.89529007, -4.29419419 50.89368943, -4.29706507 50.89363296, -4.29857796 50.89517713, -4.29721987 50.89677781, -4.29434879 50.89683428, -4.29283599 50.89529007)))"
AJA-3196,"MultiPolygon (((-4.51928958 50.9378417, -4.52064111 50.93623851, -4.52351414 50.93617643, -4.52503583 50.93771753, -4.52368441 50.93932076, -4.5208112 50.93938285, -4.51928958 50.9378417)))"
AJZ-3230,"MultiPolygon (((-4.40610496 50.83477244, -4.40745756 50.83317053, -4.41032449 50.83311132, -4.41183902 50.83465401, -4.41048654 50.83625597, -4.40761941 50.83631519, -4.40610496 50.83477244)))"
AKR-3236,"MultiPolygon (((-4.32775256 50.81747461, -4.32910739 50.81587359, -4.33197342 50.81581631, -4.33348482 50.81736007, -4.33213011 50.81896115, -4.32926389 50.81901842, -4.32775256 50.81747461)))"
AOF-3220,"MultiPolygon (((-3.93422365 50.87502823, -3.9355937 50.87343162, -3.93846402 50.87338396, -3.93996449 50.87493292, -3.93859455 50.87652957, -3.93572403 50.87657723, -3.93422365 50.87502823)))"
AJE-3187,"MultiPolygon (((-4.50357131 50.96651157, -4.50492417 50.96490859, -4.50779899 50.96484689, -4.50932113 50.96638816, -4.50796838 50.96799118, -4.50509337 50.96805289, -4.50357131 50.96651157)))"
ALN-3238,"MultiPolygon (((-4.23286481 50.81303386, -4.23422275 50.81143392, -4.2370887 50.81137898, -4.23859691 50.81292399, -4.23723908 50.81452398, -4.23437293 50.81457892, -4.23286481 50.81303386)))"
ALE-3178,"MultiPolygon (((-4.28068449 50.99940727, -4.28204605 50.99780677, -4.2849234 50.99775053, -4.28643937 50.99929479, -4.28507795 51.00089535, -4.28220041 51.0009516, -4.28068449 50.99940727)))"
ALM-3203,"MultiPolygon (((-4.24236587 50.92145349, -4.24372655 50.91985342, -4.24659912 50.91979818, -4.2481112 50.92134301, -4.24675064 50.92294313, -4.24387788 50.92299837, -4.24236587 50.92145349)))"
AKZ-3211,"MultiPolygon (((-4.29721987 50.89677781, -4.29857796 50.89517713, -4.30144893 50.89512055, -4.30296201 50.89666465, -4.30160403 50.89826539, -4.29873287 50.89832197, -4.29721987 50.89677781)))"
ALX-3236,"MultiPolygon (((-4.19016732 50.82013918, -4.19152694 50.81853971, -4.19439341 50.81848581, -4.19590046 50.82003139, -4.19454095 50.8216309, -4.19167428 50.8216848, -4.19016732 50.82013918)))"
AMU-3200,"MultiPolygon (((-4.09627196 50.93361159, -4.09763803 50.93201314, -4.10051164 50.93196146, -4.10201936 50.93350822, -4.1006534 50.93510671, -4.0977796 50.9351584, -4.09627196 50.93361159)))"
ALX-3212,"MultiPolygon (((-4.19370808 50.89562127, -4.19506972 50.89402175, -4.1979408 50.89396773, -4.19945043 50.89551321, -4.1980889 50.89711278, -4.19521763 50.89716681, -4.19370808 50.89562127)))"
AJE-3186,"MultiPolygon (((-4.50374042 50.96965587, -4.50509337 50.96805289, -4.50796838 50.96799118, -4.50949064 50.96953244, -4.5081378 50.97113546, -4.5052626 50.97119718, -4.50374042 50.96965587)))"
ANE-3199,"MultiPolygon (((-4.05330393 50.93752326, -4.0546716 50.9359253, -4.05754552 50.93587466, -4.05905197 50.93742199, -4.05768441 50.93902, -4.05481029 50.93907064, -4.05330393 50.93752326)))"
ALC-3222,"MultiPolygon (((-4.28253146 50.86086516, -4.28388904 50.85926464, -4.28675784 50.85920845, -4.28826924 50.86075278, -4.28691175 50.86235335, -4.28404276 50.86240954, -4.28253146 50.86086516)))"
ALW-3189,"MultiPolygon (((-4.20135374 50.96630368, -4.20271711 50.96470406, -4.20559253 50.96464979, -4.20710476 50.96619515, -4.2057415 50.96779482, -4.20286589 50.96784909, -4.20135374 50.96630368)))"
AMP-3209,"MultiPolygon (((-4.11661081 50.90648823, -4.11797542 50.90488957, -4.12084732 50.9048374, -4.12235479 50.90638389, -4.12099028 50.90798259, -4.1181182 50.90803476, -4.11661081 50.90648823)))"
ALN-3241,"MultiPolygon (((-4.2324147 50.80359881, -4.2337724 50.80199886, -4.23663779 50.80194395, -4.23814568 50.80348897, -4.23678808 50.80508896, -4.23392249 50.80514389, -4.2324147 50.80359881)))"
ALF-3264,"MultiPolygon (((-4.2633062 50.73060077, -4.26466085 50.72900048, -4.26752172 50.72894485, -4.26902813 50.73048952, -4.26767359 50.73208986, -4.26481254 50.73214549, -4.2633062 50.73060077)))"
AMD-3204,"MultiPolygon (((-4.1690365 50.92126481, -4.17039972 50.91966557, -4.17327242 50.91961214, -4.1747821 50.92115794, -4.17341899 50.92275723, -4.1705461 50.92281067, -4.1690365 50.92126481)))"
AKO-3269,"MultiPolygon (((-4.33539762 50.71186458, -4.33674926 50.71026348, -4.33960883 50.71020611, -4.34111696 50.71174983, -4.33976543 50.71335098, -4.33690567 50.71340836, -4.33539762 50.71186458)))"
AOG-3207,"MultiPolygon (((-3.93154457 50.91441899, -3.93291572 50.91282242, -3.93578839 50.91277486, -3.93729007 50.91432384, -3.93591899 50.91592043, -3.93304614 50.91596801, -3.93154457 50.91441899)))"
AKZ-3213,"MultiPolygon (((-4.29691031 50.89048811, -4.29826823 50.88888743, -4.30113881 50.88883087, -4.30265167 50.89037498, -4.30129386 50.89197571, -4.29842308 50.89203228, -4.29691031 50.89048811)))"
ALG-3171,"MultiPolygon (((-4.2731288 51.02158943, -4.27449122 51.01998899, -4.27736996 51.01993293, -4.27888647 51.02147729, -4.27752417 51.02307778, -4.27464524 51.02313385, -4.2731288 51.02158943)))"
AKQ-3193,"MultiPolygon (((-4.33873741 50.95104161, -4.3400956 50.94944045, -4.34296983 50.94938281, -4.34448607 50.95092632, -4.34312799 50.95252753, -4.34025357 50.95258517, -4.33873741 50.95104161)))"
ALQ-3210,"MultiPolygon (((-4.22407982 50.89976832, -4.22544051 50.89816845, -4.22831179 50.89811367, -4.22982255 50.89965875, -4.22846196 50.90125867, -4.2255905 50.90131345, -4.22407982 50.89976832)))"
AKV-3241,"MultiPolygon (((-4.30977967 50.80209221, -4.31113468 50.80049139, -4.31399981 50.80043457, -4.31551012 50.80197857, -4.31415521 50.80357944, -4.31128989 50.80363626, -4.30977967 50.80209221)))"
AKB-3179,"MultiPolygon (((-4.40576304 50.99532456, -4.40712008 50.99372265, -4.40999687 50.99366332, -4.4115168 50.99520589, -4.41015987 50.99680785, -4.40728289 50.99686719, -4.40576304 50.99532456)))"
AKU-3274,"MultiPolygon (((-4.30888748 50.69665285, -4.3102396 50.69505205, -4.3130983 50.69499534, -4.31460507 50.69653942, -4.31325306 50.69814027, -4.31039417 50.69819699, -4.30888748 50.69665285)))"
