GRID_ID,WKT
ARW-3343,"MultiPolygon (((-3.51256931 50.49251265, -3.5139429 50.49092089, -3.51679054 50.49088384, -3.51826482 50.49243855, -3.51689131 50.49403037, -3.51404347 50.49406742, -3.51256931 50.49251265)))"
ARY-3361,"MultiPolygon (((-3.50223038 50.43598509, -3.50360272 50.43439344, -3.50644699 50.43435667, -3.5079191 50.43591155, -3.50654687 50.43750325, -3.50370241 50.43754002, -3.50223038 50.43598509)))"
ARX-3367,"MultiPolygon (((-3.50594781 50.41862378, -3.50731953 50.41703209, -3.51016275 50.41699524, -3.51163444 50.41855007, -3.51026282 50.42014181, -3.50741941 50.42017867, -3.50594781 50.41862378)))"
ASA-3375,"MultiPolygon (((-3.49231221 50.39204266, -3.49368365 50.39045113, -3.49652534 50.39041459, -3.49799577 50.39196956, -3.49662444 50.39356116, -3.49378256 50.3935977, -3.49231221 50.39204266)))"
ARG-3349,"MultiPolygon (((-3.58028517 50.4727256, -3.58165596 50.47113301, -3.5845024 50.47109418, -3.58597822 50.47264799, -3.58460757 50.47424054, -3.58176094 50.47427937, -3.58028517 50.4727256)))"
ASD-3345,"MultiPolygon (((-3.48251987 50.48817727, -3.48389435 50.48658585, -3.48674176 50.48654954, -3.48821488 50.48810465, -3.48684051 50.48969612, -3.48399291 50.48973243, -3.48251987 50.48817727)))"
ASC-3347,"MultiPolygon (((-3.48654431 50.48025638, -3.48791843 50.47866491, -3.49076536 50.4786285, -3.49223836 50.48018356, -3.49086435 50.48177508, -3.48801723 50.48181149, -3.48654431 50.48025638)))"
ARK-3376,"MultiPolygon (((-3.56041056 50.38800097, -3.56177956 50.38640866, -3.56462094 50.38637047, -3.56609351 50.38792458, -3.56472461 50.38951694, -3.56188304 50.38955514, -3.56041056 50.38800097)))"
ARR-3362,"MultiPolygon (((-3.53204541 50.43402258, -3.53341671 50.43243059, -3.53626089 50.43239307, -3.53773395 50.43394755, -3.53636275 50.43553961, -3.53351838 50.43557712, -3.53204541 50.43402258)))"
ARJ-3353,"MultiPolygon (((-3.56711173 50.46188647, -3.56848263 50.46029409, -3.57132841 50.4602557, -3.57280347 50.46180969, -3.57143268 50.46340212, -3.56858672 50.46344052, -3.56711173 50.46188647)))"
ARW-3359,"MultiPolygon (((-3.51096381 50.44216782, -3.51233603 50.44057607, -3.51518064 50.44053909, -3.51665324 50.44209385, -3.51528113 50.44368565, -3.51243632 50.44372263, -3.51096381 50.44216782)))"
ARB-3362,"MultiPolygon (((-3.60030727 50.43310321, -3.60167626 50.43151041, -3.60452027 50.43147122, -3.6059955 50.43302482, -3.60462658 50.4346177, -3.60178238 50.43465689, -3.60030727 50.43310321)))"
ASA-3377,"MultiPolygon (((-3.49211465 50.38574956, -3.49348591 50.38415803, -3.49632722 50.38412149, -3.49779744 50.38567647, -3.49642627 50.38726804, -3.49358478 50.38730459, -3.49211465 50.38574956)))"
ARU-3366,"MultiPolygon (((-3.51879309 50.42003081, -3.52016447 50.41843896, -3.52300781 50.41840179, -3.52447998 50.41995645, -3.52310874 50.42154835, -3.52026521 50.42158553, -3.51879309 50.42003081)))"
ASI-3370,"MultiPolygon (((-3.45869337 50.40820841, -3.46006639 50.40661727, -3.46290909 50.40658154, -3.46437896 50.40813695, -3.46300604 50.40972814, -3.46016315 50.40976388, -3.45869337 50.40820841)))"
ARY-3344,"MultiPolygon (((-3.50392606 50.48947675, -3.50529988 50.48788508, -3.50814741 50.48784823, -3.50962128 50.48940305, -3.50824759 50.49099477, -3.50539987 50.49103162, -3.50392606 50.48947675)))"
ARF-3352,"MultiPolygon (((-3.58429211 50.46480148, -3.58566252 50.46320894, -3.58850846 50.46317015, -3.58998417 50.4647239, -3.58861386 50.46631649, -3.58576774 50.46635527, -3.58429211 50.46480148)))"
ARV-3358,"MultiPolygon (((-3.51538164 50.44683221, -3.51675383 50.44524041, -3.51959883 50.44520329, -3.52107178 50.44675798, -3.51969963 50.44834984, -3.51685445 50.44838696, -3.51538164 50.44683221)))"
ASG-3364,"MultiPolygon (((-3.46780538 50.42698075, -3.46917863 50.4253895, -3.47202243 50.42535356, -3.47349317 50.42690886, -3.47212002 50.42850017, -3.46927604 50.42853611, -3.46780538 50.42698075)))"
ARQ-3339,"MultiPolygon (((-3.53860821 50.50476241, -3.5399813 50.50317031, -3.54282972 50.50313252, -3.54430523 50.50468682, -3.54293224 50.50627896, -3.54008364 50.50631676, -3.53860821 50.50476241)))"
ARX-3356,"MultiPolygon (((-3.50704655 50.45323611, -3.50841921 50.45164441, -3.5112645 50.45160752, -3.51273732 50.45316232, -3.51136476 50.45475408, -3.50851928 50.45479098, -3.50704655 50.45323611)))"
ASH-3358,"MultiPolygon (((-3.46417059 50.4474875, -3.46554454 50.44589629, -3.46838957 50.44586043, -3.46986083 50.44741578, -3.468487 50.44900704, -3.46564178 50.4490429, -3.46417059 50.4474875)))"
ARR-3339,"MultiPolygon (((-3.53438644 50.50639218, -3.5357597 50.50480013, -3.53860821 50.50476241, -3.54008364 50.50631676, -3.53871046 50.50790886, -3.53586177 50.50794656, -3.53438644 50.50639218)))"
ARA-3360,"MultiPolygon (((-3.60473285 50.43776422, -3.60610186 50.43617134, -3.60894616 50.43613202, -3.61042163 50.43768559, -3.60905274 50.43927852, -3.60620825 50.43931783, -3.60473285 50.43776422)))"
ART-3362,"MultiPolygon (((-3.52351264 50.43413458, -3.52488422 50.43254268, -3.52772839 50.43250538, -3.52920116 50.43405998, -3.52782968 50.43565193, -3.52498532 50.43568923, -3.52351264 50.43413458)))"
ARQ-3366,"MultiPolygon (((-3.53585364 50.41980691, -3.53722443 50.41821486, -3.54006777 50.41817726, -3.54154051 50.4197317, -3.54016983 50.4213238, -3.5373263 50.4213614, -3.53585364 50.41980691)))"
ARQ-3362,"MultiPolygon (((-3.53626089 50.43239307, -3.53763202 50.43080102, -3.5404761 50.4307634, -3.54194925 50.43231783, -3.54057823 50.43390993, -3.53773395 50.43394755, -3.53626089 50.43239307)))"
ASB-3363,"MultiPolygon (((-3.48928251 50.43142967, -3.49065514 50.42983818, -3.49349916 50.42980173, -3.49497073 50.43135676, -3.49359819 50.43294831, -3.49075399 50.43298477, -3.48928251 50.43142967)))"
ARR-3366,"MultiPolygon (((-3.53163926 50.4214364, -3.53301021 50.41984441, -3.53585364 50.41980691, -3.5373263 50.4213614, -3.53595543 50.42295345, -3.53311181 50.42299095, -3.53163926 50.4214364)))"
ASB-3370,"MultiPolygon (((-3.48859175 50.40940349, -3.4899638 50.407812, -3.49280652 50.40777556, -3.49427738 50.4093306, -3.49290542 50.41092215, -3.49006251 50.41095859, -3.48859175 50.40940349)))"
ARP-3369,"MultiPolygon (((-3.53986374 50.41188416, -3.54123418 50.41029206, -3.54407706 50.41025435, -3.54554967 50.41180874, -3.54417933 50.4134009, -3.54133627 50.41343861, -3.53986374 50.41188416)))"
ASC-3368,"MultiPolygon (((-3.48447505 50.41417787, -3.48584737 50.41258643, -3.48869037 50.41255009, -3.49016124 50.41410519, -3.48878902 50.41569668, -3.48594583 50.41573302, -3.48447505 50.41417787)))"
ASB-3378,"MultiPolygon (((-3.48780328 50.3842309, -3.48917466 50.38263943, -3.49201588 50.382603, -3.49348591 50.38415803, -3.49211465 50.38574956, -3.48927323 50.38578599, -3.48780328 50.3842309)))"
AQW-3365,"MultiPolygon (((-3.62126194 50.42179533, -3.62262988 50.4202023, -3.62547318 50.42016262, -3.62694873 50.42171595, -3.6255809 50.42330902, -3.62273741 50.42334871, -3.62126194 50.42179533)))"
ARN-3380,"MultiPolygon (((-3.5472651 50.37715906, -3.54863424 50.3755669, -3.55147498 50.37552905, -3.55294676 50.37708334, -3.55157773 50.37867555, -3.5487368 50.37871341, -3.5472651 50.37715906)))"
ASC-3339,"MultiPolygon (((-3.48733453 50.50542899, -3.48870934 50.50383751, -3.49155778 50.50380108, -3.49303161 50.50535612, -3.49165691 50.50694764, -3.48880828 50.50698408, -3.48733453 50.50542899)))"
