GRID_ID,WKT
ASB-3278,"MultiPolygon (((-3.49773911 50.69888167, -3.49911905 50.69729007, -3.50197923 50.69725325, -3.50345966 50.69880803, -3.50207982 50.7003997, -3.49921945 50.70043653, -3.49773911 50.69888167)))"
ASH-3268,"MultiPolygon (((-3.47298288 50.73067426, -3.47436458 50.72908294, -3.47722671 50.7290467, -3.47870733 50.73060178, -3.47732573 50.73219315, -3.47446342 50.73222939, -3.47298288 50.73067426)))"
ARZ-3270,"MultiPolygon (((-3.50712732 50.72394231, -3.50850767 50.7223506, -3.51136936 50.72231353, -3.51285089 50.72386816, -3.51147063 50.72545993, -3.50860875 50.725497, -3.50712732 50.72394231)))"
ARW-3267,"MultiPolygon (((-3.52025996 50.7316411, -3.52164009 50.73004922, -3.52450222 50.73001183, -3.52598441 50.73156631, -3.52460439 50.73315823, -3.52174207 50.73319563, -3.52025996 50.7316411)))"
ART-3266,"MultiPolygon (((-3.53329407 50.73619201, -3.53467389 50.73459999, -3.53753628 50.73456227, -3.53901905 50.73611658, -3.53763933 50.73770865, -3.53477675 50.73774637, -3.53329407 50.73619201)))"
ASG-3276,"MultiPolygon (((-3.47643512 50.7038749, -3.47781592 50.70228353, -3.4806764 50.70224722, -3.48215628 50.70380228, -3.48077558 50.7053937, -3.47791491 50.70543002, -3.47643512 50.7038749)))"
ASG-3268,"MultiPolygon (((-3.47722671 50.7290467, -3.47860822 50.72745534, -3.48147025 50.72741899, -3.48295095 50.72897401, -3.48156955 50.73056543, -3.47870733 50.73060178, -3.47722671 50.7290467)))"
ARO-3273,"MultiPolygon (((-3.55398155 50.71231006, -3.55535997 50.71071782, -3.55822088 50.71067961, -3.55970355 50.71223365, -3.55832523 50.71382595, -3.55546414 50.71386416, -3.55398155 50.71231006)))"
ASI-3270,"MultiPolygon (((-3.46844342 50.72286232, -3.46982507 50.72127104, -3.47268676 50.72123493, -3.47416699 50.72279008, -3.47278545 50.7243814, -3.46992357 50.72441753, -3.46844342 50.72286232)))"
ARW-3275,"MultiPolygon (((-3.5194454 50.70646999, -3.52082483 50.70487816, -3.52368544 50.70484079, -3.52516681 50.70639526, -3.52378749 50.70798714, -3.52092669 50.70802452, -3.5194454 50.70646999)))"
ARZ-3265,"MultiPolygon (((-3.50763244 50.73967438, -3.50901323 50.73808265, -3.51187587 50.73804557, -3.51335791 50.73960021, -3.51197722 50.74119199, -3.50911439 50.74122907, -3.50763244 50.73967438)))"
ASA-3268,"MultiPolygon (((-3.5029857 50.72871735, -3.50436633 50.72712569, -3.50722831 50.72708872, -3.50870985 50.72864341, -3.50732932 50.73023512, -3.50446715 50.73027209, -3.5029857 50.72871735)))"
ASE-3273,"MultiPolygon (((-3.48531533 50.71320528, -3.4866961 50.7116138, -3.48955718 50.71157728, -3.49103766 50.71313223, -3.48965697 50.71472374, -3.48679571 50.71476026, -3.48531533 50.71320528)))"
ARZ-3263,"MultiPolygon (((-3.50783461 50.74596719, -3.50921557 50.74437547, -3.51207859 50.74433838, -3.51356084 50.74589302, -3.51217999 50.74748479, -3.50931677 50.74752188, -3.50783461 50.74596719)))"
ARV-3269,"MultiPolygon (((-3.52440007 50.72686543, -3.52577992 50.7252735, -3.52864176 50.72523601, -3.53012393 50.72679044, -3.52874418 50.72838241, -3.52588216 50.72841991, -3.52440007 50.72686543)))"
ARX-3270,"MultiPolygon (((-3.51571266 50.72383098, -3.51709273 50.72223917, -3.51995439 50.72220189, -3.52143619 50.72375641, -3.52005623 50.72534828, -3.51719438 50.72538556, -3.51571266 50.72383098)))"
ARY-3277,"MultiPolygon (((-3.5106609 50.7002888, -3.51204045 50.69869705, -3.51490071 50.69865992, -3.51638159 50.70021452, -3.51500214 50.70180631, -3.5121417 50.70184345, -3.5106609 50.7002888)))"
ARR-3277,"MultiPolygon (((-3.54074578 50.70146879, -3.54212434 50.6998767, -3.54498462 50.69983881, -3.54646652 50.70139301, -3.54508806 50.70298515, -3.5422276 50.70302304, -3.54074578 50.70146879)))"
ARR-3269,"MultiPolygon (((-3.54157158 50.72663963, -3.54295084 50.72504751, -3.54581263 50.7250096, -3.54729536 50.7265638, -3.54591621 50.72815597, -3.54305422 50.72819389, -3.54157158 50.72663963)))"
ARR-3274,"MultiPolygon (((-3.54105534 50.71090781, -3.54243417 50.70931571, -3.54529501 50.70927782, -3.54677721 50.71083202, -3.5453985 50.71242417, -3.54253746 50.71246207, -3.54105534 50.71090781)))"
ARQ-3275,"MultiPolygon (((-3.54519152 50.70613149, -3.54657006 50.70453935, -3.54943061 50.70450135, -3.55091281 50.70605549, -3.54953437 50.70764769, -3.54667363 50.70768568, -3.54519152 50.70613149)))"
ASB-3276,"MultiPolygon (((-3.49793972 50.70517452, -3.49931985 50.70358294, -3.50218041 50.70354611, -3.50366104 50.70510087, -3.50228102 50.70669251, -3.49942026 50.70672934, -3.49793972 50.70517452)))"
ART-3272,"MultiPolygon (((-3.53267778 50.71731369, -3.53405708 50.71572169, -3.53691832 50.715684, -3.53840046 50.71723831, -3.53702127 50.71883037, -3.53415983 50.71886806, -3.53267778 50.71731369)))"
ASD-3265,"MultiPolygon (((-3.49045591 50.73989521, -3.49183729 50.73830368, -3.49469996 50.73826701, -3.49618144 50.73982186, -3.49480017 50.74141344, -3.49193731 50.74145011, -3.49045591 50.73989521)))"
ARW-3272,"MultiPolygon (((-3.51975076 50.71590911, -3.52113045 50.71431726, -3.52399162 50.71427989, -3.5254733 50.71583436, -3.52409371 50.71742626, -3.52123235 50.71746364, -3.51975076 50.71590911)))"
ASF-3278,"MultiPolygon (((-3.48057727 50.69910078, -3.48195783 50.6975094, -3.48481804 50.69747302, -3.48629792 50.69902805, -3.48491743 50.70061943, -3.48205702 50.7006558, -3.48057727 50.69910078)))"
ASE-3275,"MultiPolygon (((-3.48511634 50.70691234, -3.48649696 50.70532089, -3.48935766 50.7052844, -3.49083792 50.70683934, -3.4894574 50.70843082, -3.48659652 50.70846732, -3.48511634 50.70691234)))"
ASE-3269,"MultiPolygon (((-3.4857135 50.72579114, -3.48709463 50.72419966, -3.48995646 50.7241631, -3.49143735 50.72571802, -3.49005632 50.72730953, -3.4871943 50.72734609, -3.4857135 50.72579114)))"
ASE-3280,"MultiPolygon (((-3.48461931 50.69118017, -3.48599951 50.68958876, -3.48885923 50.68955228, -3.49033895 50.69110721, -3.48895887 50.69269869, -3.48609895 50.69273518, -3.48461931 50.69118017)))"
ARZ-3268,"MultiPolygon (((-3.50732932 50.73023512, -3.50870985 50.72864341, -3.51157192 50.72860634, -3.51305365 50.73016098, -3.51167322 50.73175274, -3.50881097 50.73178982, -3.50732932 50.73023512)))"
ASE-3265,"MultiPolygon (((-3.48611192 50.73837681, -3.4874934 50.73678535, -3.49035599 50.73674878, -3.49183729 50.73830368, -3.49045591 50.73989521, -3.48759314 50.73993177, -3.48611192 50.73837681)))"
ASC-3277,"MultiPolygon (((-3.49349867 50.70050992, -3.49487882 50.69891838, -3.49773911 50.69888167, -3.49921945 50.70043653, -3.49783941 50.70202811, -3.49497892 50.7020648, -3.49349867 50.70050992)))"
ASE-3277,"MultiPolygon (((-3.48491743 50.70061943, -3.48629792 50.69902805, -3.48915824 50.69899158, -3.49063827 50.7005465, -3.48925793 50.70213798, -3.48639742 50.70217446, -3.48491743 50.70061943)))"
ASB-3269,"MultiPolygon (((-3.49864234 50.72719942, -3.50002308 50.7256078, -3.50288498 50.72557094, -3.50436633 50.72712569, -3.5029857 50.72871735, -3.50012361 50.72875421, -3.49864234 50.72719942)))"
ASF-3276,"MultiPolygon (((-3.48077558 50.7053937, -3.48215628 50.70380228, -3.48501687 50.70376589, -3.48649696 50.70532089, -3.48511634 50.70691234, -3.48225556 50.70694876, -3.48077558 50.7053937)))"
