GRID_ID,WKT
ANN-3355,"MultiPolygon (((-3.99365379 50.44906342, -3.99500987 50.44746616, -3.99785419 50.44741733, -3.99934262 50.44896575, -3.99798664 50.45056306, -3.99514213 50.45061189, -3.99365379 50.44906342)))"
ANO-3399,"MultiPolygon (((-3.98353987 50.30914968, -3.98489243 50.30755259, -3.98772845 50.30750417, -3.98921208 50.30905283, -3.98785963 50.31064996, -3.98502342 50.31069839, -3.98353987 50.30914968)))"
AQT-3365,"MultiPolygon (((-3.63411133 50.42318953, -3.63547888 50.42159636, -3.63832224 50.42155635, -3.63979825 50.42310952, -3.63843081 50.42470274, -3.63558726 50.42474275, -3.63411133 50.42318953)))"
APC-3407,"MultiPolygon (((-3.8124031 50.28675816, -3.81376084 50.28516296, -3.81659581 50.28511868, -3.81807323 50.28666958, -3.81671562 50.28826482, -3.81388045 50.28830911, -3.8124031 50.28675816)))"
AQG-3397,"MultiPolygon (((-3.68592909 50.32014169, -3.68729205 50.3185479, -3.69012924 50.31850668, -3.69160367 50.32005923, -3.69024081 50.32165306, -3.68740343 50.32169429, -3.68592909 50.32014169)))"
AQD-3388,"MultiPolygon (((-3.69976301 50.34984621, -3.70112632 50.34825227, -3.70396527 50.34821069, -3.70544109 50.34976304, -3.70407792 50.35135701, -3.70123879 50.35139859, -3.69976301 50.34984621)))"
APD-3413,"MultiPolygon (((-3.80749492 50.26952052, -3.80885232 50.26792539, -3.81168627 50.26788124, -3.81316299 50.26943221, -3.81180569 50.27102739, -3.80897156 50.27107155, -3.80749492 50.26952052)))"
AOU-3330,"MultiPolygon (((-3.85586129 50.52846797, -3.85722426 50.52687225, -3.86007361 50.52682673, -3.86156018 50.52837693, -3.86019731 50.5299727, -3.85734777 50.53001822, -3.85586129 50.52846797)))"
ARF-3382,"MultiPolygon (((-3.5811455 50.37040757, -3.58251333 50.36881501, -3.58535361 50.36877633, -3.58682627 50.3703302, -3.58545855 50.37192281, -3.58261807 50.37196149, -3.5811455 50.37040757)))"
ANQ-3357,"MultiPolygon (((-3.98052554 50.44141771, -3.98188186 50.4398206, -3.98472576 50.4397721, -3.98621352 50.44132071, -3.98485732 50.44291788, -3.98201324 50.44296638, -3.98052554 50.44141771)))"
APG-3430,"MultiPolygon (((-3.79267366 50.21466003, -3.79403009 50.21306507, -3.79686082 50.21302133, -3.79833534 50.21457253, -3.79697903 50.21616753, -3.79414811 50.21621128, -3.79267366 50.21466003)))"
APC-3358,"MultiPolygon (((-3.81828415 50.4409188, -3.81964596 50.43932351, -3.8224901 50.43927898, -3.82397263 50.44082973, -3.82261092 50.44242507, -3.81976659 50.4424696, -3.81828415 50.4409188)))"
AOB-3357,"MultiPolygon (((-3.93366217 50.44378009, -3.93502016 50.4421835, -3.93786431 50.44213616, -3.93935066 50.4436854, -3.93799278 50.44528204, -3.93514844 50.44532939, -3.93366217 50.44378009)))"
APU-3402,"MultiPolygon (((-3.73642586 50.30365852, -3.73778663 50.30206417, -3.74062275 50.3020217, -3.74209828 50.30357359, -3.74073761 50.30516799, -3.73790131 50.30521046, -3.73642586 50.30365852)))"
AQL-3404,"MultiPolygon (((-3.66393538 50.29999662, -3.66529852 50.29840309, -3.66813454 50.29836241, -3.66960762 50.29991526, -3.66824458 50.30150884, -3.66540836 50.30154953, -3.66393538 50.29999662)))"
AQT-3376,"MultiPolygon (((-3.6329207 50.38857935, -3.63428727 50.38698621, -3.63712863 50.38694623, -3.6386036 50.38849939, -3.63723714 50.39009258, -3.6343956 50.39013256, -3.6329207 50.38857935)))"
APX-3385,"MultiPolygon (((-3.72565622 50.35890866, -3.72701888 50.35731443, -3.72985828 50.35727223, -3.7313352 50.35882424, -3.72997265 50.36041851, -3.72713307 50.36046072, -3.72565622 50.35890866)))"
AQA-3363,"MultiPolygon (((-3.71531792 50.42674256, -3.71668282 50.42514846, -3.71952628 50.42510647, -3.72100503 50.42665857, -3.71964024 50.42825272, -3.71679659 50.42829472, -3.71531792 50.42674256)))"
AME-3357,"MultiPolygon (((-4.14262141 50.43854534, -4.14397214 50.43694641, -4.14681562 50.43689393, -4.14830855 50.43844039, -4.14695792 50.44003937, -4.14411426 50.44009184, -4.14262141 50.43854534)))"
ANI-3353,"MultiPolygon (((-4.0151872 50.45341434, -4.01654267 50.45181684, -4.01938723 50.45176751, -4.02087651 50.45331566, -4.01952113 50.45491319, -4.01667637 50.45496252, -4.0151872 50.45341434)))"
AQY-3374,"MultiPolygon (((-3.61176984 50.3935963, -3.61313726 50.39200341, -3.61597892 50.39196395, -3.61745336 50.39351739, -3.61608604 50.39511033, -3.61324419 50.39514979, -3.61176984 50.3935963)))"
AON-3368,"MultiPolygon (((-3.88109344 50.41001394, -3.88245226 50.40841794, -3.88529444 50.4083719, -3.88677798 50.40992184, -3.88541926 50.41151789, -3.8825769 50.41156393, -3.88109344 50.41001394)))"
AQS-3355,"MultiPolygon (((-3.63940827 50.4530205, -3.64077653 50.45142722, -3.64362169 50.45138706, -3.64509878 50.45294018, -3.64373061 50.45453351, -3.64088527 50.45457368, -3.63940827 50.4530205)))"
AND-3380,"MultiPolygon (((-4.03295168 50.36968193, -4.03430425 50.36808429, -4.03714374 50.36803466, -4.03863087 50.36958264, -4.03727842 50.37118031, -4.03443874 50.37122994, -4.03295168 50.36968193)))"
ARE-3385,"MultiPolygon (((-3.58503918 50.35933676, -3.58640661 50.35774414, -3.58924622 50.35770538, -3.59071859 50.35925923, -3.58935128 50.3608519, -3.58651148 50.36089067, -3.58503918 50.35933676)))"
AMY-3398,"MultiPolygon (((-4.05173973 50.3111147, -4.05309004 50.30951688, -4.05592605 50.30946676, -4.05741193 50.31101445, -4.05606172 50.31261232, -4.05322554 50.31266244, -4.05173973 50.3111147)))"
AMS-3360,"MultiPolygon (((-4.08249048 50.43019307, -4.08384298 50.42859481, -4.08668603 50.42854386, -4.08817675 50.43009115, -4.08682435 50.43168946, -4.08398111 50.43174042, -4.08249048 50.43019307)))"
AOM-3409,"MultiPolygon (((-3.8801942 50.27938558, -3.88154944 50.27778965, -3.88438385 50.27774377, -3.88586322 50.27929381, -3.88450809 50.28088978, -3.88167349 50.28093567, -3.8801942 50.27938558)))"
