wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.47199635742250656 50.69920946461667199, -3.47337720704513897 50.69761818998105696, -3.47623741895718386 50.69758199678572907, -3.47771697455117357 50.69913707945506331, -3.47633623381260337 50.70072841084736837, -3.47347583486658973 50.70076460886396319, -3.47199635742250656 50.69920946461667199)))",ASH-3278,Hex
"MultiPolygon (((-3.48471866615449821 50.69432659324876056, -3.48609895301447459 50.69273517566990961, -3.48895886502292951 50.69269868778103216, -3.49043870125931832 50.69425363560513631, -3.48905854028692142 50.6958451309457061, -3.4861984272354567 50.6958816146317659, -3.48471866615449821 50.69432659324876056)))",ASE-3279,Hex
"MultiPolygon (((-3.52864175602280472 50.72523600997374871, -3.53002141250517187 50.72364404721746922, -3.53288314434830486 50.72360645602605445, -3.53436540900800678 50.7251608250618915, -3.53298585317319347 50.72675284444049026, -3.53012393186031881 50.72679043638275687, -3.52864175602280472 50.72523600997374871)))",ARU-3269,Hex
"MultiPolygon (((-3.45434778318237123 50.68369281671447624, -3.45572879219364015 50.68210174612935504, -3.45858807780828448 50.68206598013992448, -3.46006654444541795 50.68362128508491082, -3.45868564135624279 50.68521240212010071, -3.45582616497971262 50.6852481712668137, -3.45434778318237123 50.68369281671447624)))",ASL-3283,Hex
"MultiPolygon (((-3.52337942433735751 50.69540170228286513, -3.52475840521130168 50.69380981622786209, -3.52761833294963356 50.69377235958315708, -3.52909947190212137 50.69532678418703142, -3.52772059622665068 50.69691871999496158, -3.5248604763887692 50.6969561814463674, -3.52337942433735751 50.69540170228286513)))",ARV-3279,Hex
"MultiPolygon (((-3.53236985912114854 50.70787460716632467, -3.53374888840874313 50.70628261953023497, -3.53660955831990753 50.70624494203596555, -3.53809139205396983 50.70779924724173782, -3.53671247103263919 50.709391281795412, -3.53385161109860668 50.709428962104802, -3.53236985912114854 50.70787460716632467)))",ART-3275,Hex
"MultiPolygon (((-3.51126810953268986 50.71916713061701643, -3.51264819109640536 50.71757537079729872, -3.51550958837972383 50.71753819626002269, -3.51699109538569399 50.71909277620007117, -3.51561111608900045 50.72068459089864234, -3.51274953003261059 50.72072176785641773, -3.51126810953268986 50.71916713061701643)))",ARY-3271,Hex
"MultiPolygon (((-3.50288497860557069 50.72557094025165725, -3.50426552365379029 50.72397927969778664, -3.50712731781717402 50.72394231115860919, -3.50860875421879204 50.7254970030834329, -3.50722831123311085 50.72708871996169222, -3.50436632832861594 50.72712568662765165, -3.50288497860557069 50.72557094025165725)))",ASA-3269,Hex
"MultiPolygon (((-3.54208824201285877 50.7423714872788949, -3.54346793484217759 50.74077936926000376, -3.54633069043745186 50.74074143474881993, -3.54781394365160097 50.74229561432153446, -3.54643436117884603 50.74388776723760941, -3.54357141473057968 50.74392570661314039, -3.54208824201285877 50.7423714872788949)))",ARR-3264,Hex
"MultiPolygon (((-3.48047818549852916 50.69595436765845164, -3.48185865192141542 50.69436298277867792, -3.48471866615449821 50.69432659324876056, -3.4861984272354567 50.6958816146317659, -3.48481804311366572 50.69747302198412342, -3.48195782788347463 50.69750939929632949, -3.48047818549852916 50.69595436765845164)))",ASF-3279,Hex
"MultiPolygon (((-3.53650666187215101 50.70309860225960819, -3.53788541039757254 50.70150656773455466, -3.54074578433757292 50.70146878783867805, -3.54222759975806145 50.70302304172426489, -3.54084895463617411 50.70461512820469352, -3.53798839209456517 50.70465290882564346, -3.53650666187215101 50.70309860225960819)))",ARS-3276,Hex
"MultiPolygon (((-3.54560552747848279 50.71871687150247254, -3.54698441833524791 50.71712471328759619, -3.5498457275713462 50.71708670760798299, -3.55132833490019451 50.71864085566897984, -3.54994954724397616 50.72023306478671145, -3.54708804752790918 50.72027107518915301, -3.54560552747848279 50.71871687150247254)))",ARQ-3271,Hex
"MultiPolygon (((-3.48481804311366572 50.69747302198412342, -3.4861984272354567 50.6958816146317659, -3.48905854028692142 50.6958451309457061, -3.49053848540048639 50.69740007984932362, -3.48915823501987443 50.69899157509857446, -3.48629792089033552 50.69902805457894601, -3.48481804311366572 50.69747302198412342)))",ASE-3278,Hex
"MultiPolygon (((-3.51086323678453338 50.70658156883440881, -3.5122429644469122 50.70498982977819935, -3.51510359340768463 50.70495267775110193, -3.51658468617838293 50.70650725707418616, -3.51520506302209013 50.70809904700124804, -3.51234424375860232 50.70813620544488742, -3.51086323678453338 50.70658156883440881)))",ARY-3275,Hex
"MultiPolygon (((-3.50207982496065018 50.70039970484337033, -3.50345965742592735 50.69880803090990895, -3.50631992931171022 50.69877110743959037, -3.50780054962896903 50.70032584061186043, -3.50642080640419662 50.70191753192081308, -3.50356034833770824 50.70195446723202792, -3.50207982496065018 50.70039970484337033)))",ASA-3277,Hex
"MultiPolygon (((-3.52884663076055105 50.73152880770523865, -3.53022646421787778 50.72993683315722535, -3.53308857606274707 50.72989923476168173, -3.53457104651486276 50.73145360158641637, -3.53319131724915447 50.73304562396617712, -3.53032901483814143 50.73308322881602095, -3.52884663076055105 50.73152880770523865)))",ARU-3267,Hex
"MultiPolygon (((-3.46804988742240239 50.71027619579947299, -3.46943119292780233 50.70868494293929274, -3.4722921468771899 50.70864892381523248, -3.47377196399738919 50.71020411520225224, -3.47239078117943656 50.71179544129904571, -3.46952964074742098 50.71183147881266962, -3.46804988742240239 50.71027619579947299)))",ASI-3274,Hex
"MultiPolygon (((-3.47308162654335995 50.73382071081845623, -3.47446341590630503 50.73222938997708553, -3.47732573373317777 50.73219314537538338, -3.47880645669048905 50.73374821472364005, -3.47742477670455585 50.73533957014527829, -3.47456226666225998 50.7353758195202289, -3.47308162654335995 50.73382071081845623)))",ASH-3267,Hex
"MultiPolygon (((-3.5191402198485866 50.69703089384731953, -3.52051939282867865 50.69543905607655887, -3.52337942433735751 50.69540170228286513, -3.5248604763887692 50.6969561814463674, -3.52348140859219638 50.69854806897939881, -3.52062118496466248 50.69858542756839626, -3.5191402198485866 50.69703089384731953)))",ARW-3278,Hex
"MultiPolygon (((-3.54633069043745186 50.74074143474881993, -3.54771018941430949 50.73914926137757675, -3.55057283831776482 50.73911122406130403, -3.55205617914559024 50.7406653550060085, -3.55067678473646042 50.74225757288437677, -3.54781394365160097 50.74229561432153446, -3.54633069043745186 50.74074143474881993)))",ARQ-3264,Hex
