wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.8488852865164378 50.67810313950089807, -3.85025266749364325 50.67650755049137246, -3.85311109898938708 50.67646213249377496, -3.85460233059350266 50.67801229876715041, -3.85323504926389271 50.67960793792340013, -3.85037642676356606 50.67965336011801725, -3.8488852865164378 50.67810313950089807)))",AOX-3283,Hex
"MultiPolygon (((-4.16468662766281916 50.64118425555874126, -4.16604218134323556 50.63958507620090899, -4.16889781010327987 50.6395319333201428, -4.17039807739852542 50.6410779633459498, -4.16904263151133492 50.64267719071948903, -4.16618681235396249 50.64273034017410424, -4.16468662766281916 50.64118425555874126)))",AMB-3293,Hex
"MultiPolygon (((-4.23924798119397028 50.58625831224855318, -4.24059947220826228 50.58465829074114595, -4.24345164576581713 50.58460335904560878, -4.24495251382916372 50.58614844281068201, -4.24360113082401291 50.58774851220737645, -4.24074877032380826 50.58780344997721556, -4.23924798119397028 50.58625831224855318)))",ALJ-3310,Hex
"MultiPolygon (((-4.16001576579536714 50.7262651170732255, -4.16137384729753546 50.72466598168278296, -4.16423465511678614 50.72461288671711088, -4.16573757409521672 50.72615892115985758, -4.16437960247310901 50.72775810631550542, -4.16151860345552915 50.72781120721412407, -4.16001576579536714 50.7262651170732255)))",AMD-3266,Hex
"MultiPolygon (((-4.20364956928524514 50.4657377746398268, -4.20499894435574983 50.46413816943523045, -4.20784393224615005 50.4640842062349364, -4.20933973407408679 50.46562984399125895, -4.20799046591415493 50.4672294989034711, -4.20514529017878935 50.46728346660760423, -4.20364956928524514 50.4657377746398268)))",ALQ-3348,Hex
"MultiPolygon (((-3.93751868079340994 50.53815499157728652, -3.9388791480268055 50.5365583623239516, -3.94172895450729976 50.53651086494915745, -3.94321848081001258 50.53805999105136237, -3.9418581205987393 50.53965666824105085, -3.93900812564118841 50.53970417141609772, -3.93751868079340994 50.53815499157728652)))",AOB-3327,Hex
"MultiPolygon (((-3.88609370675391075 50.53585167523770849, -3.88745585876454181 50.53425561539693689, -3.890305605877177 50.53420936151891141, -3.89179338884904924 50.53575915707468624, -3.89043134127153323 50.53735526780925369, -3.88758140483114101 50.53740152921849926, -3.88609370675391075 50.53585167523770849)))",AON-3328,Hex
"MultiPolygon (((-3.93157786881229754 50.70666603819894647, -3.93294323376642563 50.7050694937372981, -3.93580325982849333 50.70502203155160714, -3.93729811296135512 50.70657110929113998, -3.93593285551942706 50.70816770425135189, -3.93307263843320465 50.70821517075795271, -3.93157786881229754 50.70666603819894647)))",AOE-3273,Hex
"MultiPolygon (((-4.06511635706592234 50.81455045980638374, -4.06648011204341575 50.81295239878615888, -4.0693464487022224 50.81290158630044118, -4.07084922126720894 50.81444882916426309, -4.06948557397905297 50.8160469398214687, -4.06661904714382327 50.81609775802426299, -4.06511635706592234 50.81455045980638374)))",ANA-3238,Hex
"MultiPolygon (((-4.17005198634956997 50.75755771598611688, -4.17141061959244297 50.755958474165773, -4.17427333225814934 50.75590512103396179, -4.17577760713869583 50.75745100634239293, -4.17441908069322043 50.75905029658228074, -4.17155617456778227 50.75910365354208409, -4.17005198634956997 50.75755771598611688)))",AMB-3256,Hex
"MultiPolygon (((-4.11990229732936264 50.69394878012198546, -4.12126085662017072 50.69235009216951937, -4.12411976926480239 50.69229799749618337, -4.12562031523621897 50.69384458462188547, -4.12426186523523519 50.69544332212277027, -4.1214027608549948 50.6954954226139094, -4.11990229732936264 50.69394878012198546)))",AMM-3276,Hex
"MultiPolygon (((-4.10639737733724974 50.58401545939520361, -4.10775335119527618 50.58241691382197303, -4.1106056357348022 50.58236525523930993, -4.1121021372743316 50.58391213545090181, -4.11074626828004863 50.58551073084550609, -4.10789379507246633 50.58556239597054116, -4.10639737733724974 50.58401545939520361)))",AMO-3311,Hex
"MultiPolygon (((-4.04870832851737283 50.73457054034162184, -4.05007046258223991 50.73297266565275265, -4.052931940391443 50.73292229167925171, -4.05443147495607015 50.73446978816120634, -4.05306945558479814 50.73606771333678012, -4.05020778648143054 50.73611809285458207, -4.04870832851737283 50.73457054034162184)))",AND-3264,Hex
"MultiPolygon (((-4.08521268910688118 50.58911874016241939, -4.08656952409010721 50.58752042988243147, -4.08942215664540054 50.58746928379105867, -4.09091813675666227 50.58901644123459818, -4.08956140482756503 50.59061479911316184, -4.08670858807874726 50.59066595195710647, -4.08521268910688118 50.58911874016241939)))",AMT-3310,Hex
"MultiPolygon (((-3.87662067661296383 50.72802447099690681, -3.87798850253032734 50.72642855357690195, -3.88084990566968768 50.72638243505384281, -3.88234367708204209 50.7279322298444697, -3.88097595864794664 50.72952819749922782, -3.87811436272294197 50.72957432010608869, -3.87662067661296383 50.72802447099690681)))",AOR-3267,Hex
"MultiPolygon (((-4.18963196952876249 50.53211130631086689, -4.19098366340630779 50.53051185847683513, -4.19383266529840171 50.53045819110209891, -4.19533016202542619 50.53200396564913177, -4.19397857726269674 50.53360346406907411, -4.19112938524984102 50.5336571374505894, -4.18963196952876249 50.53211130631086689)))",ALU-3327,Hex
"MultiPolygon (((-4.04053359388186095 50.74415748485323974, -4.04189627702255994 50.74255969896412921, -4.04475835648067683 50.74250951953325739, -4.04625794330165967 50.74405712074473485, -4.0448953703863566 50.74565495540496585, -4.04203309877035544 50.74570514043793423, -4.04053359388186095 50.74415748485323974)))",ANF-3261,Hex
"MultiPolygon (((-3.90750999760023277 50.64253192423166183, -3.9088743966695545 50.64093563705057477, -3.91173057354449671 50.64088879645290575, -3.9132225415531976 50.64243823878035045, -3.91185825327052195 50.6440345739056994, -3.9090018862320437 50.6440814196556417, -3.90750999760023277 50.64253192423166183)))",AOJ-3294,Hex
"MultiPolygon (((-4.0436370036013134 50.51902645852060658, -4.04499331389338312 50.51742864090203256, -4.04784180992776665 50.51737856308432839, -4.04933417841776233 50.51892629403139523, -4.04797797063199916 50.52052416174441873, -4.04512928767190516 50.52057424743576064, -4.0436370036013134 50.51902645852060658)))",ANC-3332,Hex
"MultiPolygon (((-3.83130795527201817 50.77753520189076397, -3.8326787331147445 50.77593980975767352, -3.83554322166804296 50.77589477128690021, -3.83703712617495007 50.77744511657864734, -3.83566645613380341 50.77904055845451836, -3.83280177557788759 50.77908560539002281, -3.83130795527201817 50.77753520189076397)))",APC-3251,Hex
"MultiPolygon (((-3.94840243257838708 50.59463633578329933, -3.94976409785310478 50.59303957482067204, -3.95261730273199108 50.59299176904686846, -3.95410903103067479 50.59454071719633816, -3.95274747909328994 50.59613752255986441, -3.94989408354627836 50.59618533459954648, -3.94840243257838708 50.59463633578329933)))",ANZ-3309,Hex
"MultiPolygon (((-4.08382424990699899 50.55766352482245907, -4.08518026183604377 50.55606526148931579, -4.08803100264360797 50.55601417072152515, -4.08952591764529494 50.55756133719317091, -4.08817000787394491 50.559159655661567, -4.0853190786699578 50.55921075047947255, -4.08382424990699899 50.55766352482245907)))",AMT-3320,Hex
"MultiPolygon (((-4.19660930226595053 50.59021868294230728, -4.19796235926534056 50.58861913640433272, -4.20081484785453085 50.5885652456325019, -4.20231446733320713 50.59011089574993036, -4.20096151709228405 50.59171049113127339, -4.19810883897970388 50.59176438726832004, -4.19660930226595053 50.59021868294230728)))",ALT-3309,Hex
"MultiPolygon (((-3.83632895794646389 50.68617109283520961, -3.83769699912683571 50.684575645249339, -3.84055592938972712 50.68453052933787717, -3.84204700634736751 50.68608085600637736, -3.84067907685564069 50.68767635307825259, -3.8378199561259736 50.68772147403672079, -3.83632895794646389 50.68617109283520961)))",APA-3280,Hex
"MultiPolygon (((-4.09827626896691743 50.49759214637171567, -4.09963012245750491 50.49599372459705648, -4.10247721863703863 50.49594232000011118, -4.10397065153868468 50.49748933255271766, -4.10261690725258088 50.49908780482429194, -4.09976962067235196 50.49913921563754826, -4.09827626896691743 50.49759214637171567)))",AMP-3339,Hex
"MultiPolygon (((-3.948532335168911 50.59778209636854029, -3.94989408354627836 50.59618533459954648, -3.95274747909328994 50.59613752255986441, -3.95423931540028883 50.59768646596632635, -3.95287767977576676 50.59928327324156783, -3.95002409365657803 50.59933109126419737, -3.948532335168911 50.59778209636854029)))",ANZ-3308,Hex
"MultiPolygon (((-3.8369435288307856 50.7019002349665513, -3.83831199105289445 50.70030477940193947, -3.8411718747821344 50.70025963621654341, -3.8426634816912344 50.7018099451612656, -3.84129512894507075 50.70340545324508241, -3.83843505759809478 50.70345059920673236, -3.8369435288307856 50.7019002349665513)))",APA-3275,Hex
"MultiPolygon (((-3.85422742700972876 50.70477432626645964, -3.85559538522364909 50.70317867309866244, -3.85845542321636126 50.7031331087146242, -3.85994769430020801 50.70468319464383455, -3.85857984373506246 50.70627889896560703, -3.85571961635590688 50.70632446680193794, -3.85422742700972876 50.70477432626645964)))",AOW-3274,Hex
"MultiPolygon (((-4.04654199497650158 50.78339970007930759, -4.04790553031887779 50.78180187498154652, -4.05076998866292026 50.78175153100811912, -4.05227110136336854 50.78329900766430427, -4.05090767957870401 50.78489689554365327, -4.04804303093056461 50.78494724574718333, -4.04654199497650158 50.78339970007930759)))",ANE-3248,Hex
"MultiPolygon (((-3.89746689280316483 50.49946532267382082, -3.89882762924350557 50.4978691523782075, -3.90167515696532252 50.49782265052881769, -3.90316213968476688 50.49937231425578688, -3.90180151599652447 50.50096853406065378, -3.89895379477927051 50.50101504101474603, -3.89746689280316483 50.49946532267382082)))",AOK-3339,Hex
"MultiPolygon (((-4.29073993307854629 50.58840451101192315, -4.29208971274390993 50.58680391445943769, -4.29494189407513627 50.58674772271366038, -4.29644448339458851 50.58829212112227225, -4.29509481004391791 50.58989276659625034, -4.29224243982827147 50.58994896463615021, -4.29073993307854629 50.58840451101192315)))",AKX-3309,Hex
"MultiPolygon (((-3.98821386956905588 50.72617478427152093, -3.98957784708277563 50.72457758903189529, -3.99243891705811871 50.72452871176955114, -3.99393620029110208 50.72607702342441627, -3.99257232515290816 50.72767426593321005, -3.98971106443600609 50.7277231496138441, -3.98821386956905588 50.72617478427152093)))",ANR-3267,Hex
"MultiPolygon (((-4.1587459427469744 50.60509290772651525, -4.16010071345785271 50.60349378620668404, -4.16295417584282212 50.6034408118660366, -4.16445305747139827 50.60498695418314696, -4.16309839453385244 50.60658612392983713, -4.16024474218980522 50.60663910327682657, -4.1587459427469744 50.60509290772651525)))",AMC-3304,Hex
