wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.63166345626207043 50.72384011367707046, -3.63303954248560501 50.72224701750287323, -3.63590103483796145 50.72220692783504603, -3.63738663170267751 50.72375993667704819, -3.63601064336173829 50.72535311003303349, -3.6331489575252176 50.72539320867909396, -3.63166345626207043 50.72384011367707046)))",AQW-3269,Hex
"MultiPolygon (((-3.57425381360287675 50.54835547544679031, -3.57562693433268652 50.54676296316048933, -3.57847787656923488 50.54672433764315542, -3.5799558906751221 50.54827821884644834, -3.57858287513439821 50.54987077957299846, -3.57573174028762475 50.54990941065588572, -3.57425381360287675 50.54835547544679031)))",ARI-3325,Hex
"MultiPolygon (((-3.53881269073919924 50.51105536789302874, -3.54018596659392593 50.50946324986741587, -3.54303475463466944 50.50942544461100425, -3.54451044722515984 50.51097976359652364, -3.54313727725964833 50.51257192084253234, -3.54028830825233021 50.51260971866481952, -3.53881269073919924 50.51105536789302874)))",ARQ-3337,Hex
"MultiPolygon (((-3.61419352584181164 50.59030423689972622, -3.61556640574887878 50.58871133045414581, -3.61841981723186867 50.58867175388489557, -3.6199005368472843 50.59022507960878556, -3.61852775204411437 50.59181804007033634, -3.61567415402252745 50.59185761915329493, -3.61419352584181164 50.59030423689972622)))",AQZ-3312,Hex
"MultiPolygon (((-3.77533781320863993 50.66193410614359038, -3.77670725760704906 50.66033933578925286, -3.77956479878993479 50.66029572841103601, -3.78105308621062886 50.66184688651649992, -3.77968374777747806 50.66344170649581002, -3.7768260159470266 50.66348531874486838, -3.77533781320863993 50.66193410614359038)))",APO-3288,Hex
"MultiPolygon (((-3.53817256814895575 50.62280975075834988, -3.53954897232456522 50.62121770890730232, -3.54240447324911001 50.62117995669426307, -3.54388375864036709 50.62273423928996863, -3.54250746610173284 50.62432634235007356, -3.53965177544265241 50.62436410228944794, -3.53817256814895575 50.62280975075834988)))",ARR-3302,Hex
"MultiPolygon (((-3.7980540978725128 50.58288971830064895, -3.79942057275732825 50.58129467386723377, -3.80227330750172499 50.58125055185773533, -3.80375975260764232 50.58280147078303202, -3.80239337825878065 50.58439656673287743, -3.79954045473916668 50.58444069320244552, -3.7980540978725128 50.58288971830064895)))",API-3313,Hex
"MultiPolygon (((-3.67078308928065855 50.61626318090453225, -3.67215481830753854 50.61466960343607013, -3.67500976238657806 50.61462859853786966, -3.67649316712823371 50.61618116740716289, -3.67512154360046761 50.61777479289299464, -3.67226640985053487 50.61781580085555277, -3.67078308928065855 50.61626318090453225)))",AQM-3303,Hex
"MultiPolygon (((-3.66168393870692777 50.47946192502417517, -3.66305216889857155 50.47786845910120235, -3.66589888068633263 50.4778277688773116, -3.66737755774266105 50.47938052494596661, -3.66600943434233351 50.4809740340711457, -3.66316253080991139 50.48101473755009749, -3.66168393870692777 50.47946192502417517)))",AQN-3347,Hex
"MultiPolygon (((-3.58449553965300005 50.59858100206392351, -3.58586966826036058 50.59698844294354814, -3.58872361645931059 50.59694959326260033, -3.59020362710942642 50.59850329981367167, -3.58882960232394765 50.60009591129907136, -3.58597546311289728 50.60013476366113849, -3.58449553965300005 50.59858100206392351)))",ARG-3309,Hex
"MultiPolygon (((-3.60675661239009715 50.49754568173721481, -3.60812717874194488 50.49595287721864167, -3.61097501161974543 50.49591354257855613, -3.61245247005046455 50.49746700846366565, -3.61108200909251487 50.49905986278638892, -3.60823398748710433 50.4990992010244284, -3.60675661239009715 50.49754568173721481)))",ARA-3341,Hex
"MultiPolygon (((-3.65534128172426076 50.5425096455371019, -3.65671148739027885 50.5409162270972061, -3.65956198889691775 50.54087565342646826, -3.6610424737527576 50.54242849329227028, -3.65967239383122989 50.54402194773549439, -3.65682170223793346 50.54406252643302366, -3.65534128172426076 50.5425096455371019)))",AQP-3327,Hex
"MultiPolygon (((-3.72116636229211384 50.70524118198273555, -3.72253886419561297 50.70364705167736474, -3.72539910773940131 50.70360475512342902, -3.72688703959657319 50.70515658358770139, -3.7255146426493897 50.70675076183997732, -3.72265420839828653 50.70679306368842276, -3.72116636229211384 50.70524118198273555)))",AQB-3275,Hex
"MultiPolygon (((-3.82458036924490585 50.60451216093406401, -3.82594653522244421 50.60291681834934252, -3.82880052314371522 50.60287203911300224, -3.83028853057906948 50.6044226010396514, -3.82892245584753477 50.60601799641653287, -3.82606828301382196 50.60606277875867676, -3.82458036924490585 50.60451216093406401)))",APC-3306,Hex
"MultiPolygon (((-3.76065518272747434 50.6133656666214975, -3.76202376962564644 50.61177105395847065, -3.76487839120645873 50.61172783631671024, -3.76636461567537584 50.61327922595459228, -3.76499613299363745 50.61487388879563554, -3.76214132302868398 50.6149171117996417, -3.76065518272747434 50.6133656666214975)))",512893,Hex
