wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.85360374424235808 50.9062394246120391, -3.85497740503812203 50.90464376816665748, -3.85784963861967256 50.90459809151533932, -3.85934840842194982 50.90614807117708551, -3.85797485722407218 50.90774378042698345, -3.85510242519266999 50.90778945723297255, -3.85360374424235808 50.9062394246120391)))",AOY-3210,Hex
"MultiPolygon (((-3.60255304541694521 51.00281217880264961, -3.60393819300523699 51.00121936743503426, -3.60681685554099563 51.00117982218416302, -3.60831056520944493 51.00273307997353811, -3.60692554704308899 51.00432593546913296, -3.60404668988428112 51.00436549063233826, -3.60255304541694521 51.00281217880264961)))",ARF-3181,Hex
"MultiPolygon (((-3.68441314600457837 50.75771497454018544, -3.68578837966770356 50.75612124872014164, -3.68865186746572027 50.75607983022712233, -3.6901403136531572 50.75763213217727099, -3.6887651845594811 50.75922590662039369, -3.68590150453670384 50.75926733016390102, -3.68441314600457837 50.75771497454018544)))",AQK-3258,Hex
"MultiPolygon (((-3.7137331431885312 50.73682769244113189, -3.71510678841305486 50.73523364230691612, -3.71796895976478847 50.73519151736376642, -3.71945767566508323 50.73674343746196769, -3.71808413789003911 50.73833753711780759, -3.71522177636223905 50.73837966673723798, -3.7137331431885312 50.73682769244113189)))",AQD-3265,Hex
"MultiPolygon (((-3.52644655418229336 50.78979260642154259, -3.52782814828274827 50.78820067649581205, -3.53069382618017524 50.78816309229891601, -3.53217810310879621 50.78971743453043075, -3.53079661384045318 50.79130941647193964, -3.52793074279297159 50.79134700391047375, -3.52644655418229336 50.78979260642154259)))",ARV-3249,Hex
"MultiPolygon (((-3.64879798026555147 50.84478558164749273, -3.65017694917638202 50.84319224864942299, -3.65304583296786278 50.84315164211295723, -3.65453594120159186 50.84470436537696969, -3.65315708398122263 50.84629774862865759, -3.65028800875342352 50.84633835753258069, -3.64879798026555147 50.84478558164749273)))",AQT-3231,Hex
"MultiPolygon (((-3.56430524702379126 50.89316354345073989, -3.56568849505553098 50.89157117752439063, -3.5685604532945443 50.89153261649767757, -3.57004935648168242 50.89308641757335039, -3.56866620166438331 50.89467883180050478, -3.56579404926721866 50.89471739682059592, -3.56430524702379126 50.89316354345073989)))",ARN-3216,Hex
"MultiPolygon (((-3.49545431423199648 51.03098662761421878, -3.49684398692601572 51.02939506439849993, -3.49972455466510191 51.0293581194121515, -3.50121564521563489 51.03091273471267186, -3.49982607895896836 51.03250434764153454, -3.49694531487513061 51.03254129787703874, -3.49545431423199648 51.03098662761421878)))",ASE-3172,Hex
"MultiPolygon (((-3.55878892251303469 50.85703949393733581, -3.560171321149598 50.85544719685665882, -3.56304106739308102 50.85540879139517045, -3.56452860138113792 50.85696267950292793, -3.56314631308412322 50.85855502811822504, -3.56027637374975425 50.85859343669694255, -3.55878892251303469 50.85703949393733581)))",ARO-3227,Hex
"MultiPolygon (((-3.88705274810545465 50.88052145785697888, -3.88842443061930165 50.87892540856570633, -3.89129501711440673 50.87887893337075695, -3.89279409820325206 50.88042848633619286, -3.891422516104448 50.8820245877679227, -3.88855175188556412 50.88207108025299874, -3.88705274810545465 50.88052145785697888)))",AOQ-3218,Hex
