wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-4.3158509860921761 50.92474071505893818, -4.31720921505839339 50.92313981898796982, -4.32008187068165128 50.92308276520227395, -4.32159648748492842 50.92462660157440268, -4.32023835936784995 50.92622754729668344, -4.31736551033893079 50.92628460668749568, -4.3158509860921761 50.92474071505893818)))",AKV-3202,Hex
"MultiPolygon (((-4.3182196601532592 50.79877679394676449, -4.31957429307111163 50.79717588472647094, -4.32243920401672455 50.79711886079727634, -4.32394967591479862 50.79866273970004897, -4.32259515399583893 50.80026369775097805, -4.31973004928916993 50.80032072815764366, -4.3182196601532592 50.79877679394676449)))",AKT-3242,Hex
"MultiPolygon (((-4.18642065025205667 50.92408840082730848, -4.18778334384225381 50.92248897562013354, -4.19065618625977887 50.92243511421608559, -4.19216653336127365 50.92398067322703525, -4.19080394962822567 50.92558015300867424, -4.18793091115502047 50.92563402014227592, -4.18642065025205667 50.92408840082730848)))",ALZ-3203,Hex
"MultiPolygon (((-4.34826478971286079 50.88317030297824317, -4.34962072203655836 50.88156905219616277, -4.35249072418750593 50.88151124000606274, -4.35400499673791863 50.88305467167629814, -4.35264921165556817 50.88465596769159305, -4.34977901985382243 50.88471378543341217, -4.34826478971286079 50.88317030297824317)))",AKN-3215,Hex
"MultiPolygon (((-4.15587457294289653 51.00964708894119326, -4.15724072898332597 51.00804796657691753, -4.16011886940688136 51.00799476665479659, -4.16163104606318157 51.00954068213787451, -4.16026497734126366 51.01113985998512135, -4.15738664633225063 51.01119306572956447, -4.15587457294289653 51.00964708894119326)))",AMH-3176,Hex
"MultiPolygon (((-4.29197248782323015 50.78985179866113953, -4.29332777946901345 50.78825118718548737, -4.29619219106456107 50.78819482637291571, -4.2977015031651975 50.7897390697413087, -4.29634632085317403 50.79133973054219098, -4.2934817156775793 50.79139609867777949, -4.29197248782323015 50.78985179866113953)))",AKZ-3245,Hex
"MultiPolygon (((-4.32947124858358112 50.67892912530752625, -4.33082217891377574 50.67732809909497149, -4.33367976495688012 50.67727089736538204, -4.33518660920476684 50.67881471406381877, -4.33383578759949639 50.68041578875134689, -4.33097801250821757 50.68047299758278257, -4.32947124858358112 50.67892912530752625)))",AKP-3280,Hex
"MultiPolygon (((-3.98312041955956486 50.91040694159471514, -3.98448976536222199 50.90880977421498699, -3.98736215023525764 50.90876090274737464, -3.98886538691786408 50.91030919048461101, -3.98749615505130794 50.9119064055760262, -3.98462357886230656 50.91195528369074452, -3.98312041955956486 50.91040694159471514)))",ANU-3208,Hex
"MultiPolygon (((-4.04126647763884872 50.9581949586597247, -4.04263514854775696 50.95659713318125483, -4.04551036392223651 50.95654679038057822, -4.04701710168745343 50.95809426956348176, -4.04564855301601067 50.95969213325727765, -4.04277314428753343 50.959742479551835, -4.04126647763884872 50.9581949586597247)))",ANH-3193,Hex
"MultiPolygon (((-4.38292014927336826 50.80219452800308488, -4.38427264717681631 50.80059288454753386, -4.38713763186483519 50.80053426874690814, -4.38865031320884924 50.80207729047598519, -4.38729792860381096 50.8036789769349042, -4.38443275024987145 50.80373759861053173, -4.38292014927336826 50.80219452800308488)))",AKE-3240,Hex
"MultiPolygon (((-4.28775247892992439 50.79150862431464475, -4.28910796553496709 50.7899080578377351, -4.29197248782323015 50.78985179866113953, -4.2934817156775793 50.79139609867777949, -4.29212634312761399 50.79299671245794912, -4.2892616265753265 50.79305297962810073, -4.28775247892992439 50.79150862431464475)))",ALA-3244,Hex
