GRID_ID,WKT
17969-CNTY_16_O_292_56,"MultiLineString ((-3.5125096118387251 50.3958666065672816, -3.5125926084755896 50.3959147243597485))"
17970-CNTY_16_O_292_56,"MultiLineString ((-3.5125926084755896 50.3959147243597485, -3.5126757459153484 50.3959628402667974))"
17971-CNTY_16_O_292_56,"MultiLineString ((-3.5126757459153484 50.3959628402667974, -3.5127359519641193 50.3959933563497842))"
17972-CNTY_16_O_292_56,"MultiLineString ((-3.5127359519641193 50.3959933563497842, -3.5127783067021991 50.3960148758449407))"
17973-CNTY_16_O_292_56,"MultiLineString ((-3.5096085202876393 50.3968108370491876, -3.5090094891003085 50.3968564204089873, -3.5085891737544692 50.3965583265090089, -3.5084676959357814 50.3964104227175369, -3.5083276623275212 50.3963117762362174, -3.5061439620505115 50.3948684838693381, -3.5057421692916315 50.3946609792615803, -3.50517755038089 50.3946874430201035, -3.5045686496354569 50.3943596674573655, -3.5045219034797634 50.394216369670346, -3.5045864052426299 50.3941117458446541, -3.505729094426226 50.3934952361742674))"
17974-CNTY_16_O_292_56,"MultiLineString ((-3.5152749948823878 50.3946331753720855, -3.5147042347267883 50.3949746340196754, -3.5143007066754315 50.3946740930416865, -3.5132512051053451 50.3952955606922686, -3.5127796915261427 50.3955242931369654, -3.5126243392849572 50.3956385575521963))"
17975-CNTY_16_O_292_56,"MultiLineString ((-3.505729094426226 50.3934952361742674, -3.5062631509570505 50.3932224944936138, -3.5077418976808423 50.3921813962391667))"
19727-DJWA_25_O_289_61,"MultiLineString ((-3.5658752870416301 50.4341510808665987, -3.5656183014345846 50.4343187880222246, -3.5655270410854358 50.4344380174438527, -3.5652628015305439 50.4348502603823547, -3.5651464960381949 50.4351666151828013, -3.5652145178718375 50.4352820824565384, -3.5653754932323882 50.4354363223684601, -3.5653782890887471 50.4356583250797925))"
19728-DJWA_25_O_289_61,"MultiLineString ((-3.5582577075238886 50.4323788041922469, -3.5585827629264557 50.4325475407541077, -3.5589125424001828 50.4326117460874173, -3.5594693933952231 50.4326398087765355, -3.55996152013542 50.4328022078480203, -3.5619365795835765 50.4327232591525387))"
19729-DJWA_25_O_289_61,"MultiLineString ((-3.5743203643177961 50.4303701832316449, -3.5740866481493763 50.4304319288840546, -3.5735227694302809 50.4304125855147234, -3.5732452176782621 50.4303355774806477, -3.5723946465220462 50.4301714383754742, -3.5718243419110132 50.4301237525379946, -3.5711107798279156 50.430146716340964, -3.5699277914425718 50.4302813412218853, -3.5699990153244885 50.4300505798452718, -3.5698964939372084 50.4297136978618283, -3.5700137481506369 50.4291631142734005, -3.5700534583160835 50.4291059615934074))"
19730-DJWA_25_O_289_61,"MultiLineString ((-3.5745864929252136 50.4269961316507533, -3.5744418742123534 50.4262808272531302, -3.5742317364196983 50.4258879344280757, -3.5740152741467321 50.4257289741060788, -3.5737011940481445 50.4255983185389667, -3.5718714614813707 50.4251913795790543, -3.5713219252397974 50.4251228154242028, -3.5709656055783583 50.4251152237277012, -3.5703090605654912 50.4251400768761897))"
19731-DJWA_25_O_289_61,"MultiLineString ((-3.5809283848405848 50.4289005785680899, -3.5769368291811952 50.4297041447251004, -3.5761847387972656 50.4298809166101947))"
19732-DJWA_25_O_289_61,"MultiLineString ((-3.5716434833583444 50.4278730415121714, -3.5726634402651638 50.4282746310344763, -3.5731075559357892 50.4280797410391344, -3.574124955174804 50.4273392334311268, -3.5746432398996904 50.427258456547726, -3.5745864929252136 50.4269961316507533))"
19733-DJWA_25_O_289_61,"MultiLineString ((-3.5761847387972656 50.4298809166101947, -3.5753027230464758 50.430093635577748, -3.5743203643177961 50.4303701832316449))"
19734-DJWA_25_O_289_61,"MultiLineString ((-3.5589713973977886 50.4285421101397802, -3.5592269738934146 50.4285815457634214, -3.5603018038717837 50.4282973101682828, -3.560904695333686 50.4282668248588166, -3.5616217051947512 50.428345520543445))"
19735-DJWA_25_O_289_61,"MultiLineString ((-3.5616217051947512 50.428345520543445, -3.5612744465617365 50.4279844859339335))"
19736-DJWA_25_O_289_61,"MultiLineString ((-3.5612744465617365 50.4279844859339335, -3.5609273308302165 50.4276233586151079))"
19737-DJWA_25_O_289_61,"MultiLineString ((-3.5609273308302165 50.4276233586151079, -3.5609364879497658 50.4276189770355927))"
19738-DJWA_25_O_289_61,"MultiLineString ((-3.5656263702745679 50.4296588235940035, -3.56561447247313 50.4293472903315134, -3.5653600888183781 50.4288319374523581, -3.5642107897522184 50.4272824369130603, -3.5637950100897475 50.4265383752365253, -3.5636634522958728 50.4261903659909123))"
19739-DJWA_25_O_289_61,"MultiLineString ((-3.5619365795835765 50.4327232591525387, -3.563480786757165 50.432632912964408, -3.56432212303993 50.4323715678961619, -3.5647401582474205 50.4321824670757977, -3.5649220878790793 50.4320586001226658, -3.5655110859336632 50.4321307218300561, -3.5655379070231339 50.4325171049668768, -3.5664304562950542 50.4339621260947553, -3.5658752870416301 50.4341510808665987))"
