GRID_ID,WKT
8111-SBLB_X1_O_345_101,"MultiLineString ((-2.9909120870520973 50.8052584690451425, -2.9903251113925196 50.805258867473917))"
8112-SBLB_X1_O_345_101,"MultiLineString ((-2.9903251113925196 50.805258867473917, -2.9902348527084786 50.8052590042184065))"
8113-SBLB_X1_O_345_101,"MultiLineString ((-2.9902348527084786 50.8052590042184065, -2.9897523352734439 50.8053335141772351))"
8114-SBLB_X1_O_345_101,"MultiLineString ((-2.9897523352734439 50.8053335141772351, -2.9893135538368094 50.805402525218625))"
8115-SBLB_X1_O_345_101,"MultiLineString ((-2.9893135538368094 50.805402525218625, -2.9888746310877918 50.8054716257246426))"
8116-SBLB_X1_O_345_101,"MultiLineString ((-2.9888746310877918 50.8054716257246426, -2.9884068110733413 50.805469385552847))"
8117-SBLB_X1_O_345_101,"MultiLineString ((-2.9884068110733413 50.805469385552847, -2.9879389891812798 50.8054670535914212))"
8118-SBLB_X1_O_345_101,"MultiLineString ((-2.9879389891812798 50.8054670535914212, -2.9877832875275159 50.8054594583747345))"
8119-SBLB_X1_O_345_101,"MultiLineString ((-2.9877832875275159 50.8054594583747345, -2.9877206315504239 50.8054564025443369))"
8120-SBLB_X1_O_345_101,"MultiLineString ((-2.9877206315504239 50.8054564025443369, -2.9875022759083714 50.8054458410019478))"
8121-SBLB_X1_O_345_101,"MultiLineString ((-2.9875022759083714 50.8054458410019478, -2.9873723935206411 50.8054379475203532))"
8122-SBLB_X1_O_345_101,"MultiLineString ((-2.9873723935206411 50.8054379475203532, -2.9872425111746832 50.8054300538941632))"
8123-SBLB_X1_O_345_101,"MultiLineString ((-2.9872425111746832 50.8054300538941632, -2.9865501949570388 50.8054154072849613))"
8124-SBLB_X1_O_345_101,"MultiLineString ((-2.9865501949570388 50.8054154072849613, -2.9850251510640842 50.8057345949992865))"
8125-SBLB_X1_O_345_101,"MultiLineString ((-2.9850251510640842 50.8057345949992865, -2.9828423054918232 50.8061916055019438))"
8126-SBLB_X1_O_345_101,"MultiLineString ((-2.9828423054918232 50.8061916055019438, -2.9823398280608608 50.8062969223400174))"
8127-SBLB_X1_O_345_101,"MultiLineString ((-2.9823398280608608 50.8062969223400174, -2.9818374902453217 50.8064022358365293))"
8128-SBLB_X1_O_345_101,"MultiLineString ((-2.9818374902453217 50.8064022358365293, -2.9817323238575879 50.8063480849194065))"
8129-SBLB_X1_O_345_101,"MultiLineString ((-2.9817323238575879 50.8063480849194065, -2.9816271577124609 50.8062939339047901))"
8130-SBLB_X1_O_345_101,"MultiLineString ((-2.9816271577124609 50.8062939339047901, -2.9812087241411338 50.8057500569343574))"
8131-SBLB_X1_O_345_101,"MultiLineString ((-2.9812087241411338 50.8057500569343574, -2.9809081819587782 50.8055763250465731))"
8132-SBLB_X1_O_345_101,"MultiLineString ((-2.9809081819587782 50.8055763250465731, -2.9803651476229223 50.8052626337720383))"
8133-SBLB_X1_O_345_101,"MultiLineString ((-2.9803651476229223 50.8052626337720383, -2.9798128301398945 50.8050747393466793))"
8134-SBLB_X1_O_345_101,"MultiLineString ((-2.9798128301398945 50.8050747393466793, -2.9795643314026341 50.8055433820556672))"
8135-SBLB_X1_O_345_101,"MultiLineString ((-2.9795643314026341 50.8055433820556672, -2.9794983771194143 50.805769299508782))"
8136-SBLB_X1_O_345_101,"MultiLineString ((-2.9794983771194143 50.805769299508782, -2.9792905822020139 50.8064813082264379))"
8137-SBLB_X1_O_345_101,"MultiLineString ((-2.9792905822020139 50.8064813082264379, -2.9773295193546421 50.8071513761189095))"
8138-SBLB_X1_O_345_101,"MultiLineString ((-2.9773295193546421 50.8071513761189095, -2.9753684001008112 50.8078214114651203))"
8139-SBLB_X1_O_345_101,"MultiLineString ((-2.9753684001008112 50.8078214114651203, -2.9750018195937415 50.8079453437926318))"
8140-SBLB_X1_O_345_101,"MultiLineString ((-2.9750018195937415 50.8079453437926318, -2.9746352371362308 50.8080692749827563))"
8141-SBLB_X1_O_345_101,"MultiLineString ((-2.9746352371362308 50.8080692749827563, -2.9741198746046895 50.8082461580154856))"
8142-SBLB_X1_O_345_101,"MultiLineString ((-2.9741198746046895 50.8082461580154856, -2.9736043681217423 50.8084231298998219))"
8143-SBLB_X1_O_345_101,"MultiLineString ((-2.9736043681217423 50.8084231298998219, -2.9729955386422784 50.8086445843151964))"
8144-SBLB_X1_O_345_101,"MultiLineString ((-2.9729955386422784 50.8086445843151964, -2.9723867033787066 50.8088660355956989))"
8145-SBLB_X1_O_345_101,"MultiLineString ((-2.9723867033787066 50.8088660355956989, -2.9713563570600732 50.8093288611234968))"
8146-SBLB_X1_O_345_101,"MultiLineString ((-2.9713563570600732 50.8093288611234968, -2.9704934358941508 50.8096048489152778))"
8147-SBLB_X1_O_345_101,"MultiLineString ((-2.9704934358941508 50.8096048489152778, -2.9690526154177559 50.8098364452350069))"
8148-SBLB_X1_O_345_101,"MultiLineString ((-3.0716546327770216 50.8102332261993368, -3.0716420946555902 50.809896374145346, -3.072500650505924 50.8092768766784317, -3.0725908850375174 50.809015250992374, -3.0724677453116236 50.8085716792888604, -3.0719859492103185 50.8076009955538268, -3.071653167420481 50.8071251747332866, -3.0716077117541936 50.8067886249623371, -3.0713420752504579 50.8064433045536319, -3.0707793655794435 50.8061957648077609, -3.0704510919314556 50.8059409468002912, -3.0697580124368464 50.8051301081981919, -3.0694941590296598 50.805023351166497, -3.0687394268793686 50.8049794533772712, -3.0681388238929448 50.8048362069000419, -3.0672080839235023 50.8048405839342294, -3.0664943621665479 50.8044846906534318, -3.0657470291292919 50.8042353069918917, -3.0649255272628864 50.8038069155182157, -3.0647202558451707 50.8037354954436111, -3.0633596423231664 50.8037069813108104, -3.0597029266374856 50.8028222352599457, -3.0579015035739912 50.8026087162618154, -3.0567344685226794 50.8026293603243175))"
8149-SBLB_X1_O_345_101,"MultiLineString ((-3.0567344685226794 50.8026293603243175, -3.0564072117120475 50.8026352005319026))"
8150-SBLB_X1_O_345_101,"MultiLineString ((-3.0564072117120475 50.8026352005319026, -3.05561034250365 50.8028034745711068))"
8151-SBLB_X1_O_345_101,"MultiLineString ((-3.05561034250365 50.8028034745711068, -3.0548989492519216 50.8031882411011608))"
8152-SBLB_X1_O_345_101,"MultiLineString ((-3.0548989492519216 50.8031882411011608, -3.0541876859051453 50.8035730020945167))"
8153-SBLB_X1_O_345_101,"MultiLineString ((-3.0541876859051453 50.8035730020945167, -3.0536744792888983 50.8038800701708979))"
8154-SBLB_X1_O_345_101,"MultiLineString ((-3.0536744792888983 50.8038800701708979, -3.053131000605791 50.8039961284241883))"
8155-SBLB_X1_O_345_101,"MultiLineString ((-3.053131000605791 50.8039961284241883, -3.0522621004551009 50.8040045047520081))"
8156-SBLB_X1_O_345_101,"MultiLineString ((-3.0522621004551009 50.8040045047520081, -3.0509327370775416 50.8044012023957308))"
8157-SBLB_X1_O_345_101,"MultiLineString ((-3.0509327370775416 50.8044012023957308, -3.0498970833395576 50.8044357055575588))"
8158-SBLB_X1_O_345_101,"MultiLineString ((-3.0498970833395576 50.8044357055575588, -3.0485934735111009 50.8042540783334928))"
8159-SBLB_X1_O_345_101,"MultiLineString ((-3.0450473024891345 50.8073993501132577, -3.0446441521409691 50.8076695117622492))"
8160-SBLB_X1_O_345_101,"MultiLineString ((-3.0446441521409691 50.8076695117622492, -3.0442408552016813 50.8079396733178754))"
8161-SBLB_X1_O_345_101,"MultiLineString ((-3.0442408552016813 50.8079396733178754, -3.0441975632113443 50.8079649712673245))"
8162-SBLB_X1_O_345_101,"MultiLineString ((-3.0441975632113443 50.8079649712673245, -3.0441801900426531 50.8079751089329577))"
8163-SBLB_X1_O_345_101,"MultiLineString ((-3.0441801900426531 50.8079751089329577, -3.0440804355749767 50.8080333767135528))"
8164-SBLB_X1_O_345_101,"MultiLineString ((-3.0440804355749767 50.8080333767135528, -3.0440449896446342 50.8080541079152752))"
8165-SBLB_X1_O_345_101,"MultiLineString ((-3.0440449896446342 50.8080541079152752, -3.0438220808489285 50.8081842520120261))"
8166-SBLB_X1_O_345_101,"MultiLineString ((-3.0438220808489285 50.8081842520120261, -3.0436710926380228 50.808198102790044))"
8167-SBLB_X1_O_345_101,"MultiLineString ((-3.0436710926380228 50.808198102790044, -3.0419066408401076 50.8080457021576777))"
8168-SBLB_X1_O_345_101,"MultiLineString ((-3.0419066408401076 50.8080457021576777, -3.0413238070903663 50.807838130989488))"
8169-SBLB_X1_O_345_101,"MultiLineString ((-3.0413238070903663 50.807838130989488, -3.0409748551743405 50.8076168697539003))"
8170-SBLB_X1_O_345_101,"MultiLineString ((-3.0409748551743405 50.8076168697539003, -3.0408097367779225 50.8075121356056698))"
8171-SBLB_X1_O_345_101,"MultiLineString ((-3.0408097367779225 50.8075121356056698, -3.0399165963359827 50.8072248591674978))"
8172-SBLB_X1_O_345_101,"MultiLineString ((-3.0399165963359827 50.8072248591674978, -3.0396687789296157 50.8072498196464011))"
8173-SBLB_X1_O_345_101,"MultiLineString ((-3.0396687789296157 50.8072498196464011, -3.0382353812930045 50.8076751797505892))"
8174-SBLB_X1_O_345_101,"MultiLineString ((-3.0382353812930045 50.8076751797505892, -3.0376393383330025 50.807671218719797))"
8175-SBLB_X1_O_345_101,"MultiLineString ((-3.0376393383330025 50.807671218719797, -3.037457303233206 50.8079173562910995, -3.0375196841931662 50.8084204981722536, -3.0369043062700918 50.8092297603889307))"
8176-SBLB_X1_O_345_101,"MultiLineString ((-3.0369043062700918 50.8092297603889307, -3.0369978079194655 50.8093565399022893))"
8177-SBLB_X1_O_345_101,"MultiLineString ((-3.0369978079194655 50.8093565399022893, -3.0370913080858064 50.8094832294228382))"
8178-SBLB_X1_O_345_101,"MultiLineString ((-3.0370913080858064 50.8094832294228382, -3.0374430953571792 50.8097558271528627))"
8179-SBLB_X1_O_345_101,"MultiLineString ((-3.0374430953571792 50.8097558271528627, -3.0377556849668284 50.809886233674824))"
8180-SBLB_X1_O_345_101,"MultiLineString ((-3.0377556849668284 50.809886233674824, -3.0381964795259364 50.8099350116047006))"
8181-SBLB_X1_O_345_101,"MultiLineString ((-3.0381964795259364 50.8099350116047006, -3.0389451791476496 50.8100179180786924))"
8182-SBLB_X1_O_345_101,"MultiLineString ((-3.0389451791476496 50.8100179180786924, -3.0394076037059037 50.8101951065839188))"
8211-SBLB_X1_O_345_101,"MultiLineString ((-3.0249215361667892 50.8051422209653154, -3.0249112526015436 50.8052321304720138))"
8212-SBLB_X1_O_345_101,"MultiLineString ((-3.0249112526015436 50.8052321304720138, -3.0244779478956949 50.8054063524905786))"
8213-SBLB_X1_O_345_101,"MultiLineString ((-3.0244779478956949 50.8054063524905786, -3.0238915847236529 50.8054672555386517))"
8214-SBLB_X1_O_345_101,"MultiLineString ((-3.0238915847236529 50.8054672555386517, -3.0229305607080406 50.8054117440988477))"
8215-SBLB_X1_O_345_101,"MultiLineString ((-3.0229305607080406 50.8054117440988477, -3.0226449382689333 50.8053951825022523))"
8216-SBLB_X1_O_345_101,"MultiLineString ((-3.0226449382689333 50.8053951825022523, -3.0222699374057518 50.8053735578209782))"
8217-SBLB_X1_O_345_101,"MultiLineString ((-3.0222699374057518 50.8053735578209782, -3.0217864069480105 50.8054903849835853))"
8218-SBLB_X1_O_345_101,"MultiLineString ((-3.0217864069480105 50.8054903849835853, -3.0212396268059822 50.8056225121952068))"
8219-SBLB_X1_O_345_101,"MultiLineString ((-3.0212396268059822 50.8056225121952068, -3.0191487799995316 50.8059524889082113))"
8220-SBLB_X1_O_345_101,"MultiLineString ((-3.0191487799995316 50.8059524889082113, -3.0194337448540032 50.8074257473131539))"
8221-SBLB_X1_O_345_101,"MultiLineString ((-3.0194337448540032 50.8074257473131539, -3.0197188703382056 50.8088990032481078))"
8222-SBLB_X1_O_345_101,"MultiLineString ((-3.0197188703382056 50.8088990032481078, -3.0198803075662775 50.8097426619418684))"
8223-SBLB_X1_O_345_101,"MultiLineString ((-3.0198803075662775 50.8097426619418684, -3.0199777048233747 50.8102524315286672))"
8224-SBLB_X1_O_345_101,"MultiLineString ((-3.0199777048233747 50.8102524315286672, -3.0199492532028231 50.810588387804323))"
8225-SBLB_X1_O_345_101,"MultiLineString ((-3.0199492532028231 50.810588387804323, -3.0197933483324473 50.8112440788828437))"
8226-SBLB_X1_O_345_101,"MultiLineString ((-3.0197933483324473 50.8112440788828437, -3.0196374412054929 50.8118998596183005))"
8227-SBLB_X1_O_345_101,"MultiLineString ((-3.0196374412054929 50.8118998596183005, -3.019628912736799 50.811938424042161))"
8228-SBLB_X1_O_345_101,"MultiLineString ((-3.019628912736799 50.811938424042161, -3.0196205261683176 50.811976987225222))"
8229-SBLB_X1_O_345_101,"MultiLineString ((-3.0196205261683176 50.811976987225222, -3.01939566217612 50.813990588442806))"
8230-SBLB_X1_O_345_101,"MultiLineString ((-3.01939566217612 50.813990588442806, -3.0193469750108544 50.8144275322422772))"
