GRID_ID,WKT
33670-SDVN_E_O_290_93,"MultiLineString ((-3.5533278369897636 50.7290045493935224, -3.5519670386066693 50.7290845428093533, -3.5513129425514465 50.7294439976952702, -3.55060072376319 50.7300189484765056))"
33671-SDVN_E_O_290_93,"MultiLineString ((-3.5582271138846386 50.7258015787398264, -3.558121478879718 50.7257923764426479))"
33672-SDVN_E_O_290_93,"MultiLineString ((-3.5562801744171368 50.7259221963644293, -3.5558881213592572 50.7262341998600732))"
33673-SDVN_E_O_290_93,"MultiLineString ((-3.5558881213592572 50.7262341998600732, -3.5557596173295916 50.726336531210201))"
33674-SDVN_E_O_290_93,"MultiLineString ((-3.5358695800855489 50.71996822932703, -3.5344676450908938 50.7211256822115075, -3.5330438595847666 50.7222435514816539))"
33675-SDVN_E_O_293_93,"MultiLineString ((-3.5542833804913463 50.7209700545009241, -3.554092401446503 50.7209560145661413))"
33676-SDVN_E_O_293_93,"MultiLineString ((-3.554092401446503 50.7209560145661413, -3.5538512559943132 50.7209382738924077))"
33677-SDVN_E_O_293_93,"MultiLineString ((-3.5538512559943132 50.7209382738924077, -3.553524068102845 50.7208976665565814))"
33678-SDVN_E_O_293_93,"MultiLineString ((-3.553524068102845 50.7208976665565814, -3.5535108438244007 50.7208919070412279))"
33679-SDVN_E_O_293_93,"MultiLineString ((-3.5535108438244007 50.7208919070412279, -3.5532222297667406 50.7207667852438533))"
33680-SDVN_E_O_293_93,"MultiLineString ((-3.5532222297667406 50.7207667852438533, -3.5530563295040158 50.7206510001973641))"
33681-SDVN_E_O_293_93,"MultiLineString ((-3.5530563295040158 50.7206510001973641, -3.5528904300627393 50.7205352148963939))"
33682-SDVN_E_O_293_93,"MultiLineString ((-3.5528904300627393 50.7205352148963939, -3.5528097998714774 50.7204789100967872))"
33683-SDVN_E_O_293_93,"MultiLineString ((-3.5528097998714774 50.7204789100967872, -3.5527291698743695 50.7204226052370331))"
33684-SDVN_E_O_293_93,"MultiLineString ((-3.5527291698743695 50.7204226052370331, -3.5525719156270958 50.7203797318302989))"
33685-SDVN_E_O_293_93,"MultiLineString ((-3.5525719156270958 50.7203797318302989, -3.5520895022177363 50.7204660222362236))"
33686-SDVN_E_O_293_93,"MultiLineString ((-3.5358695800855489 50.71996822932703, -3.5357730793927993 50.7200446453228935))"
33687-SDVN_E_O_293_93,"MultiLineString ((-3.5357730793927993 50.7200446453228935, -3.535717905985988 50.7200903398839955))"
33688-SDVN_E_O_293_93,"MultiLineString ((-3.535717905985988 50.7200903398839955, -3.5356627324729035 50.7201360344204417))"
33689-SDVN_E_O_293_93,"MultiLineString ((-3.5356627324729035 50.7201360344204417, -3.5353495335309182 50.7203970154022343))"
33690-SDVN_E_O_293_93,"MultiLineString ((-3.5353495335309182 50.7203970154022343, -3.5350364698150845 50.7206579038272523))"
33691-SDVN_E_O_293_93,"MultiLineString ((-3.5350364698150845 50.7206579038272523, -3.5349710949757647 50.7207122762308842))"
33692-SDVN_E_O_293_93,"MultiLineString ((-3.5349710949757647 50.7207122762308842, -3.5349058645345228 50.720766736632136))"
33693-SDVN_E_O_293_93,"MultiLineString ((-3.5349058645345228 50.720766736632136, -3.5348291828933047 50.7208306111132146))"
33694-SDVN_E_O_293_93,"MultiLineString ((-3.5348291828933047 50.7208306111132146, -3.5347525010456446 50.7208944855466228))"
33695-SDVN_E_O_293_93,"MultiLineString ((-3.5347525010456446 50.7208944855466228, -3.5346281359893386 50.7209905549873241))"
33696-SDVN_E_O_293_93,"MultiLineString ((-3.5346281359893386 50.7209905549873241, -3.5345037703941529 50.7210866243462064))"
33697-SDVN_E_O_293_93,"MultiLineString ((-3.5345037703941529 50.7210866243462064, -3.5344857062813442 50.7211061083319521))"
33698-SDVN_E_O_293_93,"MultiLineString ((-3.5344857062813442 50.7211061083319521, -3.5344676450908938 50.7211256822115075))"
33699-SDVN_E_O_293_93,"MultiLineString ((-3.5344676450908938 50.7211256822115075, -3.5343621355334958 50.7212091821421112))"
33700-SDVN_E_O_293_93,"MultiLineString ((-3.5343621355334958 50.7212091821421112, -3.5342566226675189 50.7212925920763027))"
33701-SDVN_E_O_293_93,"MultiLineString ((-3.5342566226675189 50.7212925920763027, -3.5342469535945695 50.7213001839817466))"
33702-SDVN_E_O_293_93,"MultiLineString ((-3.5342469535945695 50.7213001839817466, -3.5342372815818104 50.721307685989558))"
33703-SDVN_E_O_293_93,"MultiLineString ((-3.5342372815818104 50.721307685989558, -3.5340808883438153 50.7214295383008746))"
33704-SDVN_E_O_293_93,"MultiLineString ((-3.5340808883438153 50.7214295383008746, -3.5339244913651471 50.7215513004967846))"
33705-SDVN_E_O_293_93,"MultiLineString ((-3.5339244913651471 50.7215513004967846, -3.5337484748315831 50.7216883398230323))"
33706-SDVN_E_O_293_93,"MultiLineString ((-3.5337484748315831 50.7216883398230323, -3.5335724572796803 50.7218253788723743))"
